1016027565	Polymerase acidic protein
1016027566	Matrix protein 2
1016027567	DNA pilot protein
1016027568	Polymerase acidic protein
1016027569	Non-structural polyprotein
1016027570	Major capsid protein
1016027571	Major capsid protein
1016027572	Replication initiation protein
1016027573	Uncharacterized protein
1016027574	Uncharacterized protein
1016027575	Protein ninG
1016027576	p1 protein
1016027577	Large envelope protein
1016027578	Putative modification methylase
1016027579	Polymerase acidic protein
1016027580	Polymerase
1016027581	Uncharacterized protein
1016027582	HNHc domain-containing protein
1016027583	Uncharacterized protein
1016027584	Uncharacterized protein
1016027585	Putative peptidase M15
1016027586	Uncharacterized protein
1016027587	Metallophos domain-containing protein
1016027588	Uncharacterized protein
1016027589	Putative peptidase
1016027590	Uncharacterized protein
1016027591	Large envelope protein
1016027592	Non-structural protein 1
1016027593	Hemagglutinin
1016027594	Hemagglutinin
1016027595	Protein PB1-F2
1016027596	Hemagglutinin
1016027597	Matrix protein 2
1016027598	Non-structural protein 1
1016027599	Hemagglutinin
1016027600	Non-structural protein 1
1016027601	NS3 protein
1016027602	Replication initiation protein
1016027603	Polymerase basic protein 2
1016027604	Uncharacterized protein
1016027605	Uncharacterized protein
1016027606	Uncharacterized protein
1016027607	Putative structural protein
1016027608	Uncharacterized protein
1016027609	Core protein
1016027610	Polymerase
1016027611	p1 protein
1016027612	Large envelope protein
1016027613	Protein PB1-F2
1016027614	Uncharacterized protein
1016027615	Uncharacterized protein
1016027616	Putative portal protein
1016027617	Matrix protein 2
1016027618	Uncharacterized protein
1016027619	Uncharacterized protein
1016027620	Core protein
1016027621	Uncharacterized protein
1016027622	Uncharacterized protein
1016027623	AAA_5 domain-containing protein
1016027624	Uncharacterized protein
1016027625	Hemagglutinin
1016027626	Protein PB1-F2
1016027627	Non-structural protein 1
1016027628	Protein PB1-F2
1016027629	Replication initiation protein
1016027630	Neuraminidase
1016027631	Neuraminidase
1016027632	Major capsid protein
1016027633	Neuraminidase
1016027634	Uncharacterized protein
1016027635	Uncharacterized protein
1016027636	Major capsid protein
1016027637	DNA pilot protein
1016027638	DNA pilot protein
1016027639	Peptidase_M15_4 domain-containing protein
1016027640	Uncharacterized protein
1016027641	Core protein
1016027642	Large envelope protein
1016027643	Replication initiation protein
1016027644	Polymerase
1016027645	Core protein
1016027646	Core protein
1016027647	Uncharacterized protein
1016027648	Core protein
1016027649	Uncharacterized protein
1016027650	Core protein
1016027651	Core protein
1016027652	Uncharacterized protein
1016027653	Uncharacterized protein
1016027654	Uncharacterized protein
1016027655	Uncharacterized protein
1016027656	Uncharacterized protein
1016027657	Uncharacterized protein
1016027658	Uncharacterized protein
1016027659	Uncharacterized protein
1016027660	Protein PA-X
1016027661	Nuclear export protein
1016027662	Protein PA-X
1016027663	Neuraminidase
1016027664	Polymerase basic protein 2
1016027665	Matrix protein 1
1016027666	Matrix protein 1
1016027667	Core protein
1016027668	Core protein
1016027669	Core protein
1016027670	Protein PA-X
1016027671	Matrix protein 1
1016027672	Polymerase basic protein 2
1016027673	Large envelope protein
1016027674	Large envelope protein
1016027675	Polymerase basic protein 2
1016027676	Core protein
1016027677	Minor capsid protein
1016027678	Core protein
1016027679	Core protein
1016027680	Putative terminase large subunit
1016027681	Core protein
1016027682	Uncharacterized protein
1016027683	Uncharacterized protein
1016027684	Uncharacterized protein
1016027685	Core protein
1016027686	Uncharacterized protein
1016027687	Uncharacterized protein
1016027688	Uncharacterized protein
1016027689	Uncharacterized protein
1016027690	Uncharacterized protein
1016027691	Large envelope protein
1016027692	Protein PA-X
1016027693	Uncharacterized protein
1016027694	Nuclear export protein
1016027695	Core protein
1016027696	Core protein
1016027697	Matrix protein 1
1016027698	Matrix protein 2
1016027699	Polymerase basic protein 2
1016027700	Core protein
1016027701	Nuclear export protein
1016027702	RNA-directed RNA polymerase catalytic subunit
1016027703	Nucleoprotein
1016027704	Uncharacterized protein
1016027705	Large envelope protein
1016027706	Replication initiation protein
1016027707	Replication initiator protein
1016027708	Nuclear export protein
1016027709	Core protein
1016027710	NS5A protein
1016027711	DNA pilot protein
1016027712	Uncharacterized protein
1016027713	Large envelope protein
1016027714	Uncharacterized protein
1016027715	Uncharacterized protein
1016027716	Uncharacterized protein
1016027717	Uncharacterized protein
1016027718	Uncharacterized protein
1016027719	Uncharacterized protein
1016027720	Uncharacterized protein
1016027721	Uncharacterized protein
1016027722	Uncharacterized protein
1016027723	Putative ATP-dependent DNA helicase
1016027724	Polymerase basic protein 2
1016027725	Polymerase acidic protein
1016027726	Nuclear export protein
1016027727	Nucleoprotein
1016027728	Hemagglutinin
1016027729	Nucleoprotein
1016027730	Nucleoprotein
1016027731	Non-structural protein 1
1016027732	RNA-directed RNA polymerase catalytic subunit
1016027733	Nuclear export protein
1016027734	Matrix protein 1
1016027735	Major capsid protein
1016027736	Uncharacterized protein
1016027737	Matrix protein 2
1016027738	Large envelope protein
1016027739	Replication initiation protein
1016027740	Uncharacterized protein
1016027741	DNA pilot protein
1016027742	Replication initiation protein
1016027743	Uncharacterized protein
1016027744	Polymerase acidic protein
1016027745	Polymerase
1016027746	Large envelope protein
1016027747	Core protein
1016027748	Uncharacterized protein
1016027749	Uncharacterized protein
1016027750	Uncharacterized protein
1016027751	Core protein
1016027752	Uncharacterized protein
1016027753	Uncharacterized protein
1016027754	Uncharacterized protein
1016027755	Uncharacterized protein
1016027756	RNA-directed RNA polymerase catalytic subunit
1016027757	RNA-directed RNA polymerase catalytic subunit
1016027758	Uncharacterized protein
1016027759	Matrix protein 2
1016027760	Matrix protein 2
1016027761	Neuraminidase
1016027762	Matrix protein 2
1016027763	Protein PA-X
1016027764	Polymerase acidic protein
1016027765	Polymerase acidic protein
1016027766	HNHc domain-containing protein
1016027767	RNA-directed RNA polymerase catalytic subunit
1016027768	Putative concanavalin A-like lectin/glucanases superfamily protein
1016027769	Core protein
1016027770	Core protein
1016027771	Core protein
1016027772	NS5A protein
1016027773	Spike glycoprotein
1016027774	Protein PB1-F2
1016027775	Nucleoprotein
1016027776	Core protein
1016027777	Large envelope protein
1016027778	Core protein
1016027779	Core protein
1016027780	Uncharacterized protein
1016027781	Uncharacterized protein
1016027782	Uncharacterized protein
1016027783	Core protein
1016027784	Uncharacterized protein
1016027785	Uncharacterized protein
1016027786	Uncharacterized protein
1016027787	Uncharacterized protein
1016027788	VWFA domain-containing protein
1016027789	Uncharacterized protein
1016027790	Polymerase acidic protein
1016027791	Uncharacterized protein
1016027792	Core protein
1016027793	Hemagglutinin
1016027794	Hemagglutinin
1016027795	Hemagglutinin
1016027796	Non-structural protein 1
1016027797	Non-structural protein 1
1016027798	Non-structural protein 1
1016027799	RNA-directed RNA polymerase catalytic subunit
1016027800	Matrix protein 2
1016027801	Hemagglutinin
1016027802	Protein PB1-F2
1016027803	Polymerase basic protein 2
1016027804	Membrane protein
1016027805	DNA pilot protein
1016027806	NS5A protein
1016027807	Replication initiation protein
1016027808	Core protein
1016027809	Uncharacterized protein
1016027810	Large envelope protein
1016027811	Genome polyprotein
1016027812	Uncharacterized protein
1016027813	Uncharacterized protein
