1016027795	Hemagglutinin HA1 chain
1016027795	Hemagglutinin HA2 chain
1016027795	HA
1016027796	NS1
1016027797	NS1
1016027798	NS1
1016027799	PB1
1016027800	M2
1016027801	Hemagglutinin HA1 chain
1016027801	Hemagglutinin HA2 chain
1016027801	HA
1016027802	PB1-F2
1016027803	PB2
1016027804	M
1016027812	Unbinned3138contig1001_39
1016027813	Unbinned3138contig1001_44
1016027814	Unbinned3138contig1001_48
1016027815	Unbinned3138contig1001_47
1016027816	Unbinned400contig1004_1
1016027818	Unbinned3138contig1001_43
1016027819	Unbinned3138contig1001_46
1016027820	Unbinned3138contig1001_50
1016027821	cp
1016027822	NP
1016027823	PB1
1016027824	PB1-F2
1016027828	cp
1016027829	NA
1016027830	Unbinned3138contig1001_49
1016027833	Unbinned3138contig1001_45
1016027834	NA
1016027835	cp
1016027838	PB1-F2
1016027839	NP
1016027840	PA
1016027841	M2
1016027845	Unbinned400contig1004_4
1016027846	Unbinned400contig1004_8
1016027847	Unbinned3138contig1001_12
1016027848	Unbinned400contig1004_7
1016027849	Unbinned400contig1004_11
1016027850	Unbinned400contig1004_9
1016027852	Unbinned3138contig1001_22
1016027853	Unbinned400contig1004_18
1016027854	Unbinned400contig1004_6
1016027855	Hemagglutinin HA1 chain
1016027855	Hemagglutinin HA2 chain
1016027855	HA
1016027856	M2
1016027858	cp
1016027861	M1
1016027862	NS1
1016027863	PB1-F2
1016027864	PA-X
1016027866	Unbinned400contig1004_3
1016027867	PA-X
1016027870	M1
1016027871	cp
1016027873	M1
1016027874	NP
1016027875	PB1
1016027876	PB1
1016027877	NP
1016027878	Unbinned400contig1004_5
1016027879	Unbinned400contig1004_14
1016027880	Unbinned400contig1004_10
1016027881	Unbinned400contig1004_17
1016027882	Unbinned400contig1004_21
1016027883	Unbinned3138contig1001_32
1016027884	Unbinned400contig1004_16
1016027885	Unbinned400contig1004_13
1016027887	Unbinned400contig1004_28
1016027888	NS1
1016027891	cp
1016027892	rep
1016027894	NEP
1016027895	PB2
1016027897	M1
1016027898	PB1-F2
1016027899	rep
1016027900	Unbinned400contig1004_19
1016027901	cp
1016027902	NEP
1016027903	cp
1016027904	NEP
1016027905	PB2
1016027906	NP
1016027907	PA-X
1016027908	PB1
1016027909	M1
1016027910	NS1
1016027919	M2
1016027921	NA
1016027922	PB2
1016027923	NA
1016027924	NP
1016027925	rep
1016027927	M1
1016027928	NP
1016027929	PB2
1016027930	PB1
1016027932	NEP
1016027933	PA-X
1016027936	PA
1016027939	PB1
1016027943	NP
